country_code,cluster_name,attach_code,age_grp,simulation_index,ifr
NZL,Oceania-Melanesia-Polynesia,AUS,1,27,1.3270252066940337e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,27,1.3270252066940337e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,27,1.3270252066940337e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,27,1.3270252066940337e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,27,1.3270252066940337e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,28,1.86687231327527e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,29,1.6356237497845687e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,30,2.0168036691584383e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,31,2.1302189684928928e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,32,1.8274175207337176e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,33,1.3386690512411381e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,34,1.9803849562199314e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,35,1.359302920976454e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,36,2.4038731818321846e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,37,1.87300222293358e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,38,1.4584078097241369e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
FJI,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
NCL,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
NZL,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
SLB,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
TON,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
VUT,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
WSM,Oceania-Melanesia-Polynesia,AUS,1,39,9.591383374608167e-6
AUS,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,40,1.4837130793790148e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
FJI,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
NCL,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
NZL,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
SLB,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
TON,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
VUT,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
WSM,Oceania-Melanesia-Polynesia,AUS,1,41,8.678896982131761e-6
AUS,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,42,1.050990991535891e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,43,2.5541535119405908e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,44,1.817846128823401e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,45,2.6049398853064597e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,46,1.2954147264010387e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,47,1.624640680082216e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,48,1.4432298547209949e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,49,1.8417492993836817e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,50,1.1082716562573891e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,51,1.1165885108390442e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,52,1.994862513834127e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,53,1.0360149422129003e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,54,1.1409930511363175e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
FJI,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
NCL,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
NZL,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
SLB,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
TON,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
VUT,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
WSM,Oceania-Melanesia-Polynesia,AUS,1,55,9.520313063274745e-6
AUS,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,56,1.8967031652032347e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,57,1.3547232657136845e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,58,2.09840719500769e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,59,1.2284916214669083e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,60,1.975094101075794e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
FJI,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
NCL,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
NZL,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
SLB,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
TON,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
VUT,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
WSM,Oceania-Melanesia-Polynesia,AUS,1,61,9.828207338314782e-6
AUS,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,62,1.2535142209609568e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
FJI,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
NCL,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
NZL,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
SLB,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
TON,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
VUT,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
WSM,Oceania-Melanesia-Polynesia,AUS,1,63,9.749527508222724e-6
AUS,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,64,1.205647322848055e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,65,1.3763625305869555e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,66,1.575385739424282e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,67,1.5534030613442998e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,68,1.2982468835916452e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
SLB,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
TON,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
VUT,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
WSM,Oceania-Melanesia-Polynesia,AUS,1,69,1.4594804081156585e-5
AUS,Oceania-Melanesia-Polynesia,AUS,1,70,1.775542906783504e-5
FJI,Oceania-Melanesia-Polynesia,AUS,1,70,1.775542906783504e-5
NCL,Oceania-Melanesia-Polynesia,AUS,1,70,1.775542906783504e-5
NZL,Oceania-Melanesia-Polynesia,AUS,1,70,1.775542906783504e-5
